HC6	GT1	1
HC6	GT19	2
HC6	GT2	37
HC6	GT20	10
HC6	GT21	4
HC6	GT26	8
HC6	GT28	4
HC6	GT3	1
HC6	GT30	1
HC6	GT35	8
HC6	GT36	7
HC6	GT4	51
HC6	GT41	2
HC6	GT5	2
HC6	GT51	11
HC6	GT66	1
HC6	GT81	2
HC6	GT84	8
HC6	GT87	7
HC6	GT89	2
HC6	GT9	5
HC6	PL8	2
HC7	GH13	2
HE1	GH31	2
HE1	GH43	2
HE1	GH51	2
HE1	GT26	2
HE2	CE10	1
HE2	GH20	1
HE3	CBM48	1
HE3	GH13	1
HE3	GH31	1
HE3	GT4	1
HE4	GH43	1
HE4	GT51	2
HE5	CBM48	41
HE5	CE1	3
HE5	CE10	11
HE5	GH103	2
HE5	GH13	82
HE5	GH130	3
HE5	GH15	9
HE5	GH18	5
HE5	GH19	2
HE5	GH20	4
HE5	GH23	6
HE5	GH26	3
HE5	GH29	2
HE5	GH3	24
HE5	GH30	2
HE5	GH31	19
HE5	GH33	3
HE5	GH37	3
HE5	GH38	3
HE5	GH4	2
HE5	GH43	4
HE5	GH5	12
HE5	GH51	2
HE5	GH57	4
HE5	GH59	1
HE5	GH6	3
HE5	GH63	2
HE5	GH65	2
HE5	GH77	13
HE5	GH8	2
HE5	GH9	12
HE5	GH94	9
HE5	GT1	4
HE5	GT19	4
HE5	GT2	50
HE5	GT20	10
HE5	GT21	2
HE5	GT26	5
HE5	GT28	4
HE5	GT3	3
HE5	GT30	2
HE5	GT35	29
HE5	GT36	1
HE5	GT39	4
HE5	GT4	31
HE5	GT5	4
HE5	GT51	14
HE5	GT57	2
HE5	GT84	8
HE5	GT87	2
HE5	GT89	1
HE5	GT9	5
HE6	CBM48	22
HE6	CE1	4
HE6	CE10	6
HE6	GH1	1
HE6	GH116	4
HE6	GH13	44
HE6	GH15	4
HE6	GH18	1
HE6	GH20	2
HE6	GH23	3
HE6	GH26	4
HE6	GH29	2
HE6	GH3	9
HE6	GH31	4
HE6	GH32	4
HE6	GH33	3
HE6	GH38	4
HE6	GH5	14
HE6	GH51	2
HE6	GH6	2
HE6	GH63	1
HE6	GH65	2
HE6	GH77	2
HE6	GH9	14
HE6	GH94	3
HE6	GT1	2
HE6	GT2	19
HE6	GT20	4
HE6	GT28	6
HE6	GT3	1
HE6	GT30	2
HE6	GT35	5
HE6	GT36	1
HE6	GT4	11
HE6	GT5	2
HE6	GT51	10
HE6	GT66	2
HE6	GT84	3
HE6	GT87	4
HE6	PL11	1
HE7	CBM42	2
HE7	CBM48	40
HE7	CBM5	1
HE7	CE1	6
HE7	CE10	6
HE7	GH1	2
HE7	GH103	2
HE7	GH13	61
HE7	GH130	4
HE7	GH15	5
HE7	GH18	3
HE7	GH19	3
HE7	GH20	2
HE7	GH23	2
HE7	GH26	1
HE7	GH29	9
HE7	GH3	27
HE7	GH30	6
HE7	GH31	9
HE7	GH32	2
HE7	GH33	5
HE7	GH38	7
HE7	GH43	10
HE7	GH5	20
HE7	GH51	8
HE7	GH54	2
HE7	GH57	5
HE7	GH63	1
HE7	GH65	2
HE7	GH66	2
HE7	GH77	9
HE7	GH8	2
HE7	GH88	3
HE7	GH9	17
HE7	GH94	5
HE7	GH95	7
HE7	GT19	4
HE7	GT2	39
HE7	GT20	10
HE7	GT21	3
HE7	GT26	2
HE7	GT28	4
HE7	GT30	7
HE7	GT35	16
HE7	GT36	3
HE7	GT39	2
HE7	GT4	29
HE7	GT41	1
HE7	GT5	6
HE7	GT51	31
HE7	GT81	2
HE7	GT84	4
HE7	GT87	5
HE7	GT9	3
